source_system_a,source_id_a,entity_name_a,source_system_b,source_id_b,entity_name_b,address_similarity,name_similarity,geographic_proximity,confidence,outcome
sales_records,SR-1241,Juniper Bend Retail LLC,debt_records,DBT-2023-018,Underhill Group Inc,0.5371,0.3641,,0.4602,review_queue
sales_records,SR-1049,Fairview Logistics,debt_records,DBT-2023-143,Copperfield Properties Inc,0.52,0.3855,,0.4602,review_queue
sales_records,SR-1097,Ember Ridge Ventures,debt_records,DBT-2024-030,Westbrook Realty LLC,0.5297,0.3733,,0.4602,review_queue
sales_records,SR-1062,Rosewood Development,debt_records,DBT-2024-036,Copper Basin Residential Inc,0.6526,0.2197,,0.4602,review_queue
sales_records,SR-1247,Ironwood Development Inc,debt_records,DBT-2024-025,Pinnacle Trust Partners,0.671,0.1967,,0.4602,review_queue
sales_records,SR-1113,Millbrook Commercial,debt_records,DBT-2024-166,Brightline Investors Inc,0.6595,0.2109,,0.4601,review_queue
sales_records,SR-1187,Driftwood Development,debt_records,DBT-2023-274,Ridgeline Fund Partners,0.61,0.2727,,0.4601,review_queue
sales_records,SR-1228,Sable Point Properties,debt_records,DBT-2024-332,Lakeshore Office,0.5756,0.3158,,0.4601,review_queue
sales_records,SR-1176,Pinecrest Group Inc,debt_records,DBT-2024-055,Canyon Point Development LLC,0.5333,0.3686,,0.4601,review_queue
sales_records,SR-1088,Falcon Creek Logistics,debt_records,DBT-2023-287,Quailridge Group LP,0.6743,0.1923,,0.4601,review_queue
sales_records,SR-1212,Silverpine Partners,debt_records,DBT-2024-325,Amberleaf Realty,0.5538,0.3429,,0.4601,review_queue
sales_records,SR-1153,Willowbrook Industrial,debt_records,DBT-2023-139,Ridgeline Investors Fund,0.55,0.3478,,0.4601,review_queue
sales_records,SR-1113,Millbrook Commercial,debt_records,DBT-2024-307,Highland Park Trust,0.5818,0.3077,,0.46,review_queue
sales_records,SR-1210,Prairie Wind Industrial,debt_records,DBT-2023-361,Brightline Commercial,0.5371,0.3636,,0.46,review_queue
sales_records,SR-1111,Bayshore Development,debt_records,DBT-2024-132,Birchwood Commercial Group,0.5846,0.3043,,0.46,review_queue
sales_records,SR-1317,Cornerstone Logistics LP,debt_records,DBT-2024-320,Foundry Square Development,0.5622,0.3323,,0.46,review_queue
sales_records,SR-1266,Maple Crest Office,debt_records,DBT-2024-333,Westbrook Ventures,0.6057,0.2778,,0.46,review_queue
sales_records,SR-1100,Harborview Ventures,debt_records,DBT-2024-112,Ashgrove Group,0.5371,0.3636,,0.46,review_queue
sales_records,SR-1146,Bayshore Properties,debt_records,DBT-2024-089,Fairview Residential,0.5818,0.3077,,0.46,review_queue
sales_records,SR-1073,Blackthorn Retail,debt_records,DBT-2024-258,Ashford Investors Fund,0.5818,0.3077,,0.46,review_queue
sales_records,SR-1273,Northgate Ventures,debt_records,DBT-2024-194,Driftwood Development LLC,0.5909,0.2962,,0.4599,review_queue
sales_records,SR-1287,Crestpoint Fund,debt_records,DBT-2023-253,Ferngate Investors LP,0.5935,0.2929,,0.4599,review_queue
sales_records,SR-1089,Coastal Bend Trust,debt_records,DBT-2024-111,Nightingale Partners Fund,0.5674,0.3256,,0.4599,review_queue
sales_records,SR-1248,Sable Point Partners,debt_records,DBT-2024-354,Oakwood Properties Inc,0.5091,0.3985,,0.4599,review_queue
sales_records,SR-1239,Redwood Industrial,debt_records,DBT-2024-364,Windermere Properties LLC,0.6154,0.2655,,0.4599,review_queue
sales_records,SR-1167,Ironwood Industrial,debt_records,DBT-2023-134,Maple Crest Residential Fund,0.5895,0.2979,,0.4599,review_queue
sales_records,SR-1064,Palmetto Coast Trust,debt_records,DBT-2024-151,Vantage Point Ventures Fund,0.5895,0.2979,,0.4599,review_queue
sales_records,SR-1128,Twin Rivers Commercial LLC,debt_records,DBT-2024-131,Steelyard Realty LLC,0.5371,0.3634,,0.4599,review_queue
sales_records,SR-1240,Brightline Group,debt_records,DBT-2024-118,Copper Basin Industrial Inc,0.64,0.2347,,0.4599,review_queue
sales_records,SR-1198,Foundry Square Commercial,debt_records,DBT-2024-127,Kestrel Partners Inc,0.5875,0.3001,,0.4598,review_queue
sales_records,SR-1004,Valley Forge Industrial,debt_records,DBT-2023-018,Underhill Group Inc,0.5946,0.2912,,0.4598,review_queue
sales_records,SR-1323,Summit Bay Office,debt_records,DBT-2024-273,Grayson Capital Partners,0.5935,0.2927,,0.4598,review_queue
sales_records,SR-1170,Crestpoint Commercial,debt_records,DBT-2024-330,Silverline Partners Inc,0.5818,0.3073,,0.4598,review_queue
sales_records,SR-1232,Summit Bay Investors Inc,debt_records,DBT-2024-237,Juniper Bend Group LP,0.5765,0.3139,,0.4598,review_queue
sales_records,SR-1384,Bayshore Logistics LLC,debt_records,DBT-2024-007,Cornerstone Investors,0.5116,0.395,,0.4598,review_queue
sales_records,SR-1400,Bayshore Logistics LLC,debt_records,DBT-2024-007,Cornerstone Investors,0.5116,0.395,,0.4598,review_queue
sales_records,SR-1251,Underhill Office,debt_records,DBT-2024-292,Hearthstone Trust Inc,0.7467,0.1012,,0.4598,review_queue
sales_records,SR-1098,Redwood Holdings,debt_records,DBT-2024-124,Silverline Logistics Inc,0.5714,0.32,,0.4597,review_queue
sales_records,SR-1079,Vantage Point Group LLC,debt_records,DBT-2024-178,Elm Hollow Partners,0.625,0.2531,,0.4597,review_queue
sales_records,SR-1278,Juniper Bend Trust,debt_records,DBT-2023-018,Underhill Group Inc,0.52,0.3843,,0.4597,review_queue
sales_records,SR-1006,Zenith Point Capital Inc,debt_records,DBT-2024-330,Silverline Partners Inc,0.5818,0.307,,0.4597,review_queue
sales_records,SR-1275,Driftwood Properties,debt_records,DBT-2024-370,Copperfield Trust Group,0.5297,0.3721,,0.4597,review_queue
sales_records,SR-1145,Overlook Fund LLC,debt_records,DBT-2024-282,Summit Bay Commercial,0.6471,0.2254,,0.4597,review_queue
sales_records,SR-1186,Zenith Point Properties,debt_records,DBT-2024-171,Cornerstone Realty Inc,0.625,0.253,,0.4597,review_queue
sales_records,SR-1219,Birchwood Residential LLC,debt_records,DBT-2024-062,Coastal Bend Development,0.5867,0.301,,0.4597,review_queue
sales_records,SR-1300,Ashgrove Commercial Group,debt_records,DBT-2024-171,Cornerstone Realty Inc,0.5622,0.3315,,0.4597,review_queue
sales_records,SR-1050,Quarrystone Office,debt_records,DBT-2024-098,Marlin Bay Industrial Inc,0.5756,0.3148,,0.4597,review_queue
sales_records,SR-1106,Birchwood Retail,debt_records,DBT-2023-287,Quailridge Group LP,0.6824,0.1811,,0.4596,review_queue
sales_records,SR-1242,Windermere Logistics,debt_records,DBT-2024-029,Kestrel Commercial Inc,0.5538,0.3419,,0.4596,review_queue
sales_records,SR-1384,Bayshore Logistics LLC,debt_records,DBT-2024-148,Overlook Fund Inc,0.6049,0.2779,,0.4596,review_queue
sales_records,SR-1400,Bayshore Logistics LLC,debt_records,DBT-2024-148,Overlook Fund Inc,0.6049,0.2779,,0.4596,review_queue
sales_records,SR-1285,Bluepeak Holdings,debt_records,DBT-2024-323,Timberlake Realty Inc,0.5231,0.3802,,0.4596,review_queue
sales_records,SR-1386,Willowbrook Investors,debt_records,DBT-2023-143,Copperfield Properties Inc,0.5756,0.3145,,0.4596,review_queue
sales_records,SR-1218,Delta Ridge Group,debt_records,DBT-2024-084,Cascade Ventures Inc,0.5953,0.2899,,0.4596,review_queue
sales_records,SR-1095,Union Pacific Partners Group,debt_records,DBT-2024-307,Highland Park Trust,0.5548,0.3404,,0.4595,review_queue
sales_records,SR-1270,Copper Basin Logistics,debt_records,DBT-2024-306,Oakwood Realty,0.6049,0.2778,,0.4595,review_queue
sales_records,SR-1351,Oakwood Properties Group,debt_records,DBT-2024-111,Nightingale Partners Fund,0.5333,0.3673,,0.4595,review_queue
sales_records,SR-1034,Grayson Industrial,debt_records,DBT-2024-121,Cornerstone Partners Fund,0.5667,0.3256,,0.4595,review_queue
sales_records,SR-1177,Twin Rivers Development,debt_records,DBT-2023-252,Underhill Commercial,0.5667,0.3256,,0.4595,review_queue
sales_records,SR-1103,Nightingale Partners,debt_records,DBT-2024-320,Foundry Square Development,0.6182,0.2609,,0.4594,review_queue
sales_records,SR-1367,Underhill Holdings,debt_records,DBT-2024-106,Blackthorn Residential,0.627,0.25,,0.4594,review_queue
sales_records,SR-1289,Golden Gate Office,debt_records,DBT-2024-084,Cascade Ventures Inc,0.5846,0.3028,,0.4594,review_queue
sales_records,SR-1074,Sagebrush Residential,debt_records,DBT-2024-120,Hearthstone Commercial Fund,0.627,0.25,,0.4594,review_queue
sales_records,SR-1169,Larkspur Logistics,debt_records,DBT-2024-145,Silverline Properties LP,0.5538,0.3414,,0.4594,review_queue
sales_records,SR-1326,Northgate Fund Group,debt_records,DBT-2023-252,Underhill Commercial,0.627,0.25,,0.4594,review_queue
sales_records,SR-1319,Pinnacle Industrial,debt_records,DBT-2024-320,Foundry Square Development,0.6133,0.2667,,0.4593,review_queue
sales_records,SR-1214,Pinnacle Logistics,debt_records,DBT-2024-276,Silverpine Commercial Inc,0.56,0.3335,,0.4593,review_queue
sales_records,SR-1235,Pinnacle Ventures,debt_records,DBT-2024-136,Fairview Partners Inc,0.6182,0.2607,,0.4593,review_queue
sales_records,SR-1288,Ashgrove Industrial,debt_records,DBT-2024-194,Driftwood Development LLC,0.5953,0.2891,,0.4592,review_queue
sales_records,SR-1296,Pinnacle Realty,debt_records,DBT-2023-187,Brightline Fund Inc,0.6233,0.2541,,0.4592,review_queue
sales_records,SR-1331,Oakwood Logistics,debt_records,DBT-2024-369,Windermere Holdings LLC,0.64,0.2333,,0.4592,review_queue
sales_records,SR-1001,Falcon Creek Commercial,debt_records,DBT-2024-344,Overlook Industrial LP,0.5297,0.3708,,0.4591,review_queue
sales_records,SR-1113,Millbrook Commercial,debt_records,DBT-2024-335,Larkspur Properties Inc,0.5895,0.2962,,0.4591,review_queue
sales_records,SR-1068,Larkspur Group Group,debt_records,DBT-2024-301,Ferngate Capital Partners,0.6842,0.1778,,0.4591,review_queue
sales_records,SR-1359,Sable Point Capital,debt_records,DBT-2024-199,Ridgeline Partners LP,0.5846,0.3022,,0.4591,review_queue
sales_records,SR-1029,Lakeshore Holdings,debt_records,DBT-2024-365,Harborview Properties Group,0.6842,0.1778,,0.4591,review_queue
sales_records,SR-1043,Fairview Retail,debt_records,DBT-2024-010,Delta Ridge Properties Inc,0.5875,0.2987,,0.4591,review_queue
sales_records,SR-1142,Nightingale Retail LLC,debt_records,DBT-2024-126,Larkspur Residential,0.5429,0.3544,,0.4591,review_queue
sales_records,SR-1235,Pinnacle Ventures,debt_records,DBT-2024-285,Timberlake Group Inc,0.6118,0.2683,,0.4591,review_queue
sales_records,SR-1144,Willowbrook Logistics,debt_records,DBT-2024-180,Delta Ridge Investors LP,0.6182,0.2603,,0.4591,review_queue
sales_records,SR-1040,Grayson Commercial,debt_records,DBT-2024-197,Twin Rivers Investors Inc,0.6286,0.2469,,0.459,review_queue
sales_records,SR-1280,Highland Park Holdings LLC,debt_records,DBT-2024-003,Prairie Wind Fund,0.6286,0.2469,,0.459,review_queue
sales_records,SR-1320,Twin Rivers Capital,debt_records,DBT-2024-225,Falcon Creek Retail Fund,0.5286,0.3721,,0.459,review_queue
sales_records,SR-1243,Maple Crest Logistics,debt_records,DBT-2024-060,Oakwood Industrial,0.6211,0.2564,,0.459,review_queue
sales_records,SR-1322,Timberlake Realty,debt_records,DBT-2024-039,Kestrel Holdings Group,0.6211,0.2564,,0.459,review_queue
sales_records,SR-1082,Silverpine Logistics,debt_records,DBT-2024-067,Pinecrest Development Group,0.5538,0.3404,,0.459,review_queue
sales_records,SR-1082,Silverpine Logistics,debt_records,DBT-2024-177,Bluepeak Commercial,0.6211,0.2564,,0.459,review_queue
sales_records,SR-1001,Falcon Creek Commercial,debt_records,DBT-2024-228,Prairie Wind Industrial,0.5826,0.3043,,0.4589,review_queue
sales_records,SR-1012,Harborview Residential Fund,debt_records,DBT-2024-332,Lakeshore Office,0.64,0.2326,,0.4589,review_queue
sales_records,SR-1090,Golden Gate Logistics LLC,debt_records,DBT-2024-133,Juniper Bend Properties,0.58,0.3076,,0.4589,review_queue
sales_records,SR-1008,Cornerstone Investors,debt_records,DBT-2024-319,Twin Rivers Fund Inc,0.5714,0.3183,,0.4589,review_queue
sales_records,SR-1020,Marlin Bay Trust Inc,debt_records,DBT-2024-148,Overlook Fund Inc,0.6057,0.2755,,0.4589,review_queue
sales_records,SR-1399,Marlin Bay Trust Inc,debt_records,DBT-2024-148,Overlook Fund Inc,0.6057,0.2755,,0.4589,review_queue
sales_records,SR-1197,Twin Rivers Office,debt_records,DBT-2024-257,Vantage Point Capital Fund,0.5714,0.3182,,0.4589,review_queue
sales_records,SR-1066,Foundry Square Group,debt_records,DBT-2024-324,Ashford Residential LP,0.5565,0.337,,0.4589,review_queue
sales_records,SR-1363,Highland Park Partners,debt_records,DBT-2024-286,Northgate Ventures Inc,0.5946,0.2891,,0.4588,review_queue
sales_records,SR-1046,Blackthorn Holdings,debt_records,DBT-2023-253,Ferngate Investors LP,0.6,0.2822,,0.4588,review_queue
sales_records,SR-1207,Ember Ridge Development,debt_records,DBT-2024-234,Bluepeak Logistics Inc,0.6,0.2823,,0.4588,review_queue
sales_records,SR-1052,Birchwood Realty Partners,debt_records,DBT-2024-148,Overlook Fund Inc,0.6333,0.2406,,0.4588,review_queue
sales_records,SR-1244,Ashford Investors,debt_records,DBT-2024-280,Valley Forge Commercial Inc,0.58,0.3073,,0.4588,review_queue
sales_records,SR-1147,Nightingale Investors,debt_records,DBT-2024-331,Quailridge Fund Partners,0.5412,0.3556,,0.4587,review_queue
sales_records,SR-1271,Rosewood Capital LLC,debt_records,DBT-2024-148,Overlook Fund Inc,0.5895,0.2952,,0.4587,review_queue
sales_records,SR-1342,Steelyard Properties,debt_records,DBT-2024-381,Greystone Holdings LP,0.5395,0.3576,,0.4587,review_queue
sales_records,SR-1154,Cascade Logistics,debt_records,DBT-2024-098,Marlin Bay Industrial Inc,0.5674,0.3228,,0.4587,review_queue
sales_records,SR-1169,Larkspur Logistics,debt_records,DBT-2024-312,Underhill Realty Inc,0.6286,0.2464,,0.4587,review_queue
sales_records,SR-1358,Brightline Commercial Fund,debt_records,DBT-2024-197,Twin Rivers Investors Inc,0.5946,0.2885,,0.4586,review_queue
sales_records,SR-1176,Pinecrest Group Inc,debt_records,DBT-2023-027,Ferngate Properties LLC,0.6211,0.2555,,0.4586,review_queue
sales_records,SR-1242,Windermere Logistics,debt_records,DBT-2024-325,Amberleaf Realty,0.5143,0.3889,,0.4586,review_queue
sales_records,SR-1190,Quarrystone Logistics,debt_records,DBT-2024-368,Ironbridge Commercial LLC,0.5909,0.2932,,0.4586,review_queue
sales_records,SR-1259,Northgate Development,debt_records,DBT-2024-358,Grayson Residential,0.5455,0.35,,0.4586,review_queue
sales_records,SR-1164,Delta Ridge Capital,debt_records,DBT-2024-334,Willowbrook Ventures Inc,0.6526,0.2161,,0.4586,review_queue
sales_records,SR-1109,Union Pacific Trust Fund,debt_records,DBT-2024-308,Brightline Retail,0.7474,0.0976,,0.4586,review_queue
sales_records,SR-1379,Union Pacific Ventures,debt_records,DBT-2023-277,Pinecrest Partners LLC,0.5846,0.3009,,0.4585,review_queue
sales_records,SR-1370,Summit Bay Residential Group,debt_records,DBT-2024-188,Silverline Realty Inc,0.5714,0.3173,,0.4585,review_queue
sales_records,SR-1202,Millbrook Capital,debt_records,DBT-2024-323,Timberlake Realty Inc,0.6,0.2817,,0.4585,review_queue
sales_records,SR-1380,Canyon Point Holdings,debt_records,DBT-2024-038,Redwood Residential Fund,0.5765,0.3111,,0.4585,review_queue
sales_records,SR-1043,Fairview Retail,debt_records,DBT-2024-163,Bayshore Commercial LLC,0.6,0.2817,,0.4585,review_queue
sales_records,SR-1140,Ember Ridge Realty,debt_records,DBT-2024-117,Ironwood Capital Inc,0.6,0.2817,,0.4585,review_queue
sales_records,SR-1378,Marlin Bay Capital,debt_records,DBT-2024-283,Westbrook Retail Inc,0.6,0.2817,,0.4585,review_queue
sales_records,SR-1298,Silverline Industrial,debt_records,DBT-2023-172,Crestpoint Commercial Inc,0.5538,0.3391,,0.4584,review_queue
sales_records,SR-1370,Summit Bay Residential Group,debt_records,DBT-2024-042,Thornfield Retail Inc,0.6057,0.2743,,0.4584,review_queue
sales_records,SR-1049,Fairview Logistics,debt_records,DBT-2024-311,Quarrystone Investors Group,0.6118,0.2667,,0.4584,review_queue
sales_records,SR-1166,Steelyard Office,debt_records,DBT-2024-206,Copperfield Residential Group,0.6118,0.2667,,0.4584,review_queue
sales_records,SR-1318,Union Pacific Industrial Inc,debt_records,DBT-2024-321,Oakwood Trust Inc,0.5674,0.3222,,0.4584,review_queue
sales_records,SR-1372,Lakeshore Partners Partners,debt_records,DBT-2024-190,Hearthstone Group Group,0.5371,0.36,,0.4584,review_queue
sales_records,SR-1357,Pinecrest Residential Partners,debt_records,DBT-2024-158,Vantage Point Fund,0.625,0.25,,0.4583,review_queue
sales_records,SR-1225,Twin Rivers Group,debt_records,DBT-2024-323,Timberlake Realty Inc,0.6333,0.2396,,0.4583,review_queue
sales_records,SR-1316,Yellowpine Capital,debt_records,DBT-2024-112,Ashgrove Group,0.625,0.25,,0.4583,review_queue
sales_records,SR-1340,Zenith Point Retail LLC,debt_records,DBT-2024-149,Bayshore Capital,0.6057,0.274,,0.4583,review_queue
sales_records,SR-1060,Meridian Properties,debt_records,DBT-2024-053,Ashford Holdings Fund,0.625,0.25,,0.4583,review_queue
sales_records,SR-1269,Amberleaf Commercial,debt_records,DBT-2024-043,Crestpoint Development Fund,0.6545,0.2128,,0.4582,review_queue
sales_records,SR-1084,Quarrystone Retail,debt_records,DBT-2023-187,Brightline Fund Inc,0.5756,0.3115,,0.4582,review_queue
sales_records,SR-1235,Pinnacle Ventures,debt_records,DBT-2024-268,Ember Ridge Trust Inc,0.6049,0.2749,,0.4582,review_queue
sales_records,SR-1308,Maple Crest Commercial,debt_records,DBT-2024-140,Ironbridge Partners Inc,0.5846,0.3001,,0.4582,review_queue
sales_records,SR-1097,Ember Ridge Ventures,debt_records,DBT-2023-338,Vantage Point Properties LP,0.5412,0.3544,,0.4582,review_queue
sales_records,SR-1318,Union Pacific Industrial Inc,debt_records,DBT-2024-025,Pinnacle Trust Partners,0.627,0.2473,,0.4582,review_queue
sales_records,SR-1310,Underhill Capital,debt_records,DBT-2024-021,Yellowpine Ventures,0.5579,0.3333,,0.4581,review_queue
sales_records,SR-1311,Palmetto Coast Capital Group,debt_records,DBT-2024-174,Fairview Trust,0.6341,0.2381,,0.4581,review_queue
sales_records,SR-1004,Valley Forge Industrial,debt_records,DBT-2024-249,Coastal Bend Capital LLC,0.5371,0.3594,,0.4581,review_queue
sales_records,SR-1026,Nightingale Development,debt_records,DBT-2024-293,Ashgrove Fund Inc,0.67,0.1933,,0.4581,review_queue
sales_records,SR-1125,Brightline Holdings,debt_records,DBT-2024-136,Fairview Partners Inc,0.5846,0.3,,0.4581,review_queue
sales_records,SR-1256,Greystone Residential LLC,debt_records,DBT-2024-268,Ember Ridge Trust Inc,0.64,0.2307,,0.4581,review_queue
sales_records,SR-1289,Golden Gate Office,debt_records,DBT-2024-285,Timberlake Group Inc,0.5655,0.3238,,0.4581,review_queue
sales_records,SR-1240,Brightline Group,debt_records,DBT-2024-336,Maple Crest Holdings,0.5579,0.3333,,0.4581,review_queue
sales_records,SR-1079,Vantage Point Group LLC,debt_records,DBT-2024-241,Coastal Bend Office LP,0.5622,0.3277,,0.458,review_queue
sales_records,SR-1075,Marlin Bay Investors LP,debt_records,DBT-2024-082,Overlook Realty Partners,0.6118,0.2658,,0.458,review_queue
sales_records,SR-1039,Ridgeline Realty,debt_records,DBT-2024-073,Blackthorn Retail Fund,0.5297,0.3684,,0.458,review_queue
sales_records,SR-1161,Brightline Investors Inc,debt_records,DBT-2024-096,Silverline Retail,0.5333,0.3636,,0.4579,review_queue
sales_records,SR-1031,Ironbridge Group LLC,debt_records,DBT-2024-332,Lakeshore Office,0.6154,0.2611,,0.4579,review_queue
sales_records,SR-1238,Ferngate Investors,debt_records,DBT-2024-216,Fairview Capital Inc,0.5935,0.2885,,0.4579,review_queue
sales_records,SR-1176,Pinecrest Group Inc,debt_records,DBT-2024-304,Westbrook Commercial Partners,0.6,0.2803,,0.4579,review_queue
sales_records,SR-1258,Quailridge Partners,debt_records,DBT-2024-112,Ashgrove Group,0.5818,0.303,,0.4579,review_queue
sales_records,SR-1392,Westbrook Trust,debt_records,DBT-2024-051,Greystone Logistics Fund,0.5371,0.359,,0.4579,review_queue
sales_records,SR-1148,Bayshore Capital,debt_records,DBT-2023-290,Twin Rivers Retail LLC,0.5538,0.3381,,0.4579,review_queue
sales_records,SR-1246,Greystone Capital,debt_records,DBT-2024-080,Canyon Point Fund Fund,0.5371,0.359,,0.4579,review_queue
sales_records,SR-1193,Driftwood Group,debt_records,DBT-2023-274,Ridgeline Fund Partners,0.5714,0.3158,,0.4578,review_queue
sales_records,SR-1292,Hollow Creek Commercial,debt_records,DBT-2024-230,Delta Ridge Realty Partners,0.6,0.28,,0.4578,review_queue
sales_records,SR-1270,Copper Basin Logistics,debt_records,DBT-2024-173,Maple Crest Properties Partners,0.5826,0.3019,,0.4578,review_queue
sales_records,SR-1270,Copper Basin Logistics,debt_records,DBT-2023-227,Hollow Creek Properties,0.5395,0.3556,,0.4578,review_queue
sales_records,SR-1217,Bluepeak Logistics,debt_records,DBT-2024-222,Ember Ridge Development Partners,0.6,0.28,,0.4578,review_queue
sales_records,SR-1041,Meridian Investors,debt_records,DBT-2024-043,Crestpoint Development Fund,0.6462,0.2222,,0.4578,review_queue
sales_records,SR-1155,Vantage Point Fund,debt_records,DBT-2024-325,Amberleaf Realty,0.73,0.1176,,0.4578,review_queue
sales_records,SR-1296,Pinnacle Realty,debt_records,DBT-2024-260,Quailridge Development Inc,0.58,0.3051,,0.4578,review_queue
sales_records,SR-1197,Twin Rivers Office,debt_records,DBT-2024-351,Copperfield Ventures,0.5714,0.3158,,0.4578,review_queue
sales_records,SR-1100,Harborview Ventures,debt_records,DBT-2024-382,Canyon Point Holdings Group,0.6154,0.2609,,0.4578,review_queue
sales_records,SR-1301,Westbrook Capital,debt_records,DBT-2024-236,Delta Ridge Group LLC,0.5818,0.3028,,0.4578,review_queue
sales_records,SR-1051,Ashgrove Trust,debt_records,DBT-2024-291,Pinecrest Capital Inc,0.627,0.2463,,0.4578,review_queue
sales_records,SR-1074,Sagebrush Residential,debt_records,DBT-2024-195,Silverline Commercial Inc,0.5667,0.3217,,0.4578,review_queue
sales_records,SR-1336,Hearthstone Retail Group,debt_records,DBT-2024-289,Rosewood Group Inc,0.5,0.405,,0.4578,review_queue
sales_records,SR-1042,Falcon Creek Properties,debt_records,DBT-2024-081,Ferngate Development,0.5636,0.3256,,0.4578,review_queue
sales_records,SR-1387,Falcon Creek Ventures,debt_records,DBT-2024-308,Brightline Retail,0.5714,0.3158,,0.4578,review_queue
sales_records,SR-1003,Prairie Wind Fund,debt_records,DBT-2024-059,Canyon Point Office Group,0.5953,0.2857,,0.4577,review_queue
sales_records,SR-1107,Greystone Industrial,debt_records,DBT-2024-215,Steelyard Logistics LP,0.5297,0.3678,,0.4577,review_queue
sales_records,SR-1217,Bluepeak Logistics,debt_records,DBT-2024-055,Canyon Point Development LLC,0.64,0.2298,,0.4577,review_queue
sales_records,SR-1020,Marlin Bay Trust Inc,debt_records,DBT-2024-333,Westbrook Ventures,0.7,0.1548,,0.4577,review_queue
sales_records,SR-1399,Marlin Bay Trust Inc,debt_records,DBT-2024-333,Westbrook Ventures,0.7,0.1548,,0.4577,review_queue
sales_records,SR-1148,Bayshore Capital,debt_records,DBT-2024-200,Millbrook Residential Partners,0.5455,0.3478,,0.4576,review_queue
sales_records,SR-1162,Amberleaf Investors,debt_records,DBT-2024-136,Fairview Partners Inc,0.6211,0.2533,,0.4576,review_queue
sales_records,SR-1161,Brightline Investors Inc,debt_records,DBT-2024-119,Millbrook Commercial LP,0.6595,0.2051,,0.4575,review_queue
sales_records,SR-1231,Stonebridge Investors LLC,debt_records,DBT-2024-096,Silverline Retail,0.6057,0.2722,,0.4575,review_queue
sales_records,SR-1107,Greystone Industrial,debt_records,DBT-2023-018,Underhill Group Inc,0.6154,0.2602,,0.4575,review_queue
sales_records,SR-1217,Bluepeak Logistics,debt_records,DBT-2024-349,Quarrystone Group LLC,0.6154,0.2602,,0.4575,review_queue
sales_records,SR-1370,Summit Bay Residential Group,debt_records,DBT-2024-086,Quarrystone Retail,0.58,0.3043,,0.4575,review_queue
sales_records,SR-1352,Windermere Commercial,debt_records,DBT-2023-303,Golden Gate Group LLC,0.6211,0.2531,,0.4575,review_queue
sales_records,SR-1352,Windermere Commercial,debt_records,DBT-2024-399,Golden Gate Group LLC,0.6211,0.2531,,0.4575,review_queue
sales_records,SR-1355,Summit Bay Realty,debt_records,DBT-2024-080,Canyon Point Fund Fund,0.6595,0.2051,,0.4575,review_queue
sales_records,SR-1098,Redwood Holdings,debt_records,DBT-2024-197,Twin Rivers Investors Inc,0.6571,0.2078,,0.4574,review_queue
sales_records,SR-1157,Blackthorn Development,debt_records,DBT-2024-313,Ridgeline Trust Group,0.6,0.2791,,0.4574,review_queue
sales_records,SR-1262,Greystone Properties,debt_records,DBT-2024-223,Pinecrest Fund Group,0.6634,0.2,,0.4574,review_queue
sales_records,SR-1202,Millbrook Capital,debt_records,DBT-2024-360,Greystone Commercial LP,0.5297,0.367,,0.4574,review_queue
sales_records,SR-1049,Fairview Logistics,debt_records,DBT-2023-290,Twin Rivers Retail LLC,0.6634,0.2,,0.4574,review_queue
sales_records,SR-1201,Vantage Point Industrial,debt_records,DBT-2024-182,Driftwood Retail Inc,0.64,0.2291,,0.4574,review_queue
sales_records,SR-1028,Cascade Group,debt_records,DBT-2023-338,Vantage Point Properties LP,0.5297,0.367,,0.4574,review_queue
sales_records,SR-1310,Underhill Capital,debt_records,DBT-2024-372,Vantage Point Residential,0.5946,0.2857,,0.4573,review_queue
sales_records,SR-1003,Prairie Wind Fund,debt_records,DBT-2024-354,Oakwood Properties Inc,0.5548,0.3355,,0.4573,review_queue
sales_records,SR-1207,Ember Ridge Development,debt_records,DBT-2024-314,Highland Park Realty Inc,0.6211,0.2525,,0.4573,review_queue
sales_records,SR-1263,Overlook Properties,debt_records,DBT-2024-322,Yellowpine Capital LP,0.5714,0.3146,,0.4573,review_queue
sales_records,SR-1104,Sable Point Logistics,debt_records,DBT-2024-343,Stonebridge Development Inc,0.5371,0.3576,,0.4573,review_queue
sales_records,SR-1124,Timberlake Industrial,debt_records,DBT-2024-336,Maple Crest Holdings,0.55,0.3415,,0.4573,review_queue
sales_records,SR-1154,Cascade Logistics,debt_records,DBT-2024-244,Sagebrush Partners,0.5946,0.2857,,0.4573,review_queue
sales_records,SR-1363,Highland Park Partners,debt_records,DBT-2024-197,Twin Rivers Investors Inc,0.5714,0.3145,,0.4572,review_queue
sales_records,SR-1009,Ferngate Retail,debt_records,DBT-2024-111,Nightingale Partners Fund,0.5429,0.35,,0.4572,review_queue
sales_records,SR-1013,Elm Hollow Capital,debt_records,DBT-2024-003,Prairie Wind Fund,0.64,0.2286,,0.4572,review_queue
sales_records,SR-1277,Ferngate Group,debt_records,DBT-2024-155,Falcon Creek Holdings,0.64,0.2286,,0.4572,review_queue
sales_records,SR-1322,Timberlake Realty,debt_records,DBT-2024-368,Ironbridge Commercial LLC,0.58,0.3038,,0.4572,review_queue
sales_records,SR-1272,Overlook Development Inc,debt_records,DBT-2023-162,Thornfield Office LP,0.58,0.3037,,0.4572,review_queue
